gutenberg_id	text
150	State; bearing this in mind, and glancing in turn from one to the other
150	of them, will you tell me their respective conditions?
150	
150	What do you mean? he asked.
150	
150	Beginning with the State, I replied, would you say that a city which is
150	governed by a tyrant is free or enslaved?
150	
150	No city, he said, can be more completely enslaved.
150	
150	And yet, as you see, there are freemen as well as masters in such a
150	State?
150	
150	Yes, he said, I see that there are--a few; but the people, speaking
150	generally, and the best of them, are miserably degraded and enslaved.
150	
150	Then if the man is like the State, I said, must not the same rule
150	prevail? his soul is full of meanness and vulgarity--the best elements
150	in him are enslaved; and there is a small ruling part, which is also
150	the worst and maddest.
150	
150	Inevitably.
150	
150	And would you say that the soul of such an one is the soul of a
150	freeman, or of a slave?
150	
150	He has the soul of a slave, in my opinion.
150	
150	And the State which is enslaved under a tyrant is utterly incapable of
150	acting voluntarily?
150	
150	Utterly incapable.
150	
150	And also the soul which is under a tyrant (I am speaking of the soul
150	taken as a whole) is least capable of doing what she desires; there is
150	a gadfly which goads her, and she is full of trouble and remorse?
150	
150	Certainly.
150	
150	And is the city which is under a tyrant rich or poor?
150	
150	Poor.
150	
150	And the tyrannical soul must be always poor and insatiable?
150	
150	True.
150	
150	And must not such a State and such a man be always full of fear?
150	
150	Yes, indeed.
150	
150	Is there any State in which you will find more of lamentation and
150	sorrow and groaning and pain?
150	
150	Certainly not.
150	
150	And is there any man in whom you will find more of this sort of misery
150	than in the tyrannical man, who is in a fury of passions and desires?
150	
150	Impossible.
150	
150	Reflecting upon these and similar evils, you held the tyrannical State
150	to be the most miserable of States?
150	
150	And I was right, he said.
150	
150	Certainly, I said.  And when you see the same evils in the tyrannical
150	man, what do you say of him?
150	
150	I say that he is by far the most miserable of all men.
150	
150	There, I said, I think that you are beginning to go wrong.
150	
150	What do you mean?
150	
150	I do not think that he has as yet reached the utmost extreme of misery.
150	
150	Then who is more miserable?
150	
150	One of whom I am about to speak.
150	
150	Who is that?
150	
150	He who is of a tyrannical nature, and instead of leading a private life
150	has been cursed with the further misfortune of being a public tyrant.
150	
150	From what has been said, I gather that you are right.
150	
150	Yes, I replied, but in this high argument you should be a little more
150	certain, and should not conjecture only; for of all questions, this
150	respecting good and evil is the greatest.
150	
150	Very true, he said.
150	
150	Let me then offer you an illustration, which may, I think, throw a
150	light upon this subject.
150	
150	What is your illustration?
150	
150	The case of rich individuals in cities who possess many slaves: from
150	them you may form an idea of the tyrant's condition, for they both have
150	slaves; the only difference is that he has more slaves.
150	
150	Yes, that is the difference.
150	
150	You know that they live securely and have nothing to apprehend from
150	their servants?
150	
150	What should they fear?
150	
150	Nothing.  But do you observe the reason of this?
150	
150	Yes; the reason is, that the whole city is leagued together for the
150	protection of each individual.
150	
150	Very true, I said.  But imagine one of these owners, the master say of
150	some fifty slaves, together with his family and property and slaves,
150	carried off by a god into the wilderness, where there are no freemen to
150	help him--will he not be in an agony of fear lest he and his wife and
150	children should be put to death by his slaves?
150	
150	Yes, he said, he will be in the utmost fear.
150	
150	The time has arrived when he will be compelled to flatter divers of his
150	slaves, and make many promises to them of freedom and other things,
150	much against his will--he will have to cajole his own servants.
150	
150	Yes, he said, that will be the only way of saving himself.
150	
150	And suppose the same god, who carried him away, to surround him with
150	neighbours who will not suffer one man to be the master of another, and
150	who, if they could catch the offender, would take his life?
150	
150	His case will be still worse, if you suppose him to be everywhere
150	surrounded and watched by enemies.
150	
150	And is not this the sort of prison in which the tyrant will be
150	bound--he who being by nature such as we have described, is full of all
150	sorts of fears and lusts?  His soul is dainty and greedy, and yet
150	alone, of all men in the city, he is never allowed to go on a journey,
150	or to see the things which other freemen desire to see, but he lives in
150	his hole like a woman hidden in the house, and is jealous of any other
150	citizen who goes into foreign parts and sees anything of interest.
150	
150	Very true, he said.
150	
150	And amid evils such as these will not he who is ill-governed in his own
150	person--the tyrannical man, I mean--whom you just now decided to be the
150	most miserable of all--will not he be yet more miserable when, instead
150	of leading a private life, he is constrained by fortune to be a public
150	tyrant?  He has to be master of others when he is not master of
150	himself: he is like a diseased or paralytic man who is compelled to
150	pass his life, not in retirement, but fighting and combating with other
150	men.
150	
150	Yes, he said, the similitude is most exact.
150	
150	Is not his case utterly miserable? and does not the actual tyrant lead
150	a worse life than he whose life you determined to be the worst?
150	
150	Certainly.
150	
150	He who is the real tyrant, whatever men may think, is the real slave,
150	and is obliged to practise the greatest adulation and servility, and to
150	be the flatterer of the vilest of mankind.  He has desires which he is
150	utterly unable to satisfy, and has more wants than any one, and is
150	truly poor, if you know how to inspect the whole soul of him: all his
150	life long he is beset with fear and is full of convulsions, and
150	distractions, even as the State which he resembles: and surely the
150	resemblance holds?
150	
150	Very true, he said.
150	
150	Moreover, as we were saying before, he grows worse from having power:
150	he becomes and is of necessity more jealous, more faithless, more
150	unjust, more friendless, more impious, than he was at first; he is the
150	purveyor and cherisher of every sort of vice, and the consequence is
150	that he is supremely miserable, and that he makes everybody else as
150	miserable as himself.
150	
150	No man of any sense will dispute your words.
150	
150	Come then, I said, and as the general umpire in theatrical contests
150	proclaims the result, do you also decide who in your opinion is first
150	in the scale of happiness, and who second, and in what order the others
150	follow:  there are five of them in all--they are the royal,
150	timocratical, oligarchical, democratical, tyrannical.
150	
150	The decision will be easily given, he replied; they shall be choruses
150	coming on the stage, and I must judge them in the order in which they
150	enter, by the criterion of virtue and vice, happiness and misery.
150	
150	Need we hire a herald, or shall I announce, that the son of Ariston
150	(the best) has decided that the best and justest is also the happiest,
150	and that this is he who is the most royal man and king over himself;
150	and that the worst and most unjust man is also the most miserable, and
150	that this is he who being the greatest tyrant of himself is also the
150	greatest tyrant of his State?
150	
150	Make the proclamation yourself, he said.
150	
150	And shall I add, 'whether seen or unseen by gods and men'?
150	
150	Let the words be added.
150	
150	Then this, I said, will be our first proof; and there is another, which
150	may also have some weight.
150	
150	What is that?
150	
150	The second proof is derived from the nature of the soul: seeing that
150	the individual soul, like the State, has been divided by us into three
150	principles, the division may, I think, furnish a new demonstration.
150	
150	Of what nature?
150	
150	It seems to me that to these three principles three pleasures
150	correspond; also three desires and governing powers.
150	
150	How do you mean? he said.
150	
150	There is one principle with which, as we were saying, a man learns,
150	another with which he is angry; the third, having many forms, has no
150	special name, but is denoted by the general term appetitive, from the
150	extraordinary strength and vehemence of the desires of eating and
150	drinking and the other sensual appetites which are the main elements of
150	it; also money-loving, because such desires are generally satisfied by
150	the help of money.
150	
150	That is true, he said.
150	
150	If we were to say that the loves and pleasures of this third part were
150	concerned with gain, we should then be able to fall back on a single
150	notion; and might truly and intelligibly describe this part of the soul
150	as loving gain or money.
150	
150	I agree with you.
150	
150	Again, is not the passionate element wholly set on ruling and
150	conquering and getting fame?
150	
150	True.
150	
150	Suppose we call it the contentious or ambitious--would the term be
150	suitable?
150	
150	Extremely suitable.
150	
150	On the other hand, every one sees that the principle of knowledge is
150	wholly directed to the truth, and cares less than either of the others
150	for gain or fame.
150	
150	Far less.
150	
150	'Lover of wisdom,' 'lover of knowledge,' are titles which we may fitly
150	apply to that part of the soul?
150	
150	Certainly.
150	
150	One principle prevails in the souls of one class of men, another in
150	others, as may happen?
150	
150	Yes.
150	
150	Then we may begin by assuming that there are three classes of
150	men--lovers of wisdom, lovers of honour, lovers of gain?
150	
150	Exactly.
150	
150	And there are three kinds of pleasure, which are their several objects?
150	
150	Very true.
150	
150	Now, if you examine the three classes of men, and ask of them in turn
150	which of their lives is pleasantest, each will be found praising his
150	own and depreciating that of others:  the money-maker will contrast the
150	vanity of honour or of learning if they bring no money with the solid
150	advantages of gold and silver?
150	
150	True, he said.
150	
150	And the lover of honour--what will be his opinion?  Will he not think
150	that the pleasure of riches is vulgar, while the pleasure of learning,
150	if it brings no distinction, is all smoke and nonsense to him?
150	
150	Very true.
150	
150	And are we to suppose, I said, that the philosopher sets any value on
150	other pleasures in comparison with the pleasure of knowing the truth,
150	and in that pursuit abiding, ever learning, not so far indeed from the
150	heaven of pleasure?  Does he not call the other pleasures necessary,
150	under the idea that if there were no necessity for them, he would
150	rather not have them?
150	
150	There can be no doubt of that, he replied.
150	
150	Since, then, the pleasures of each class and the life of each are in
150	dispute, and the question is not which life is more or less honourable,
150	or better or worse, but which is the more pleasant or painless--how
150	shall we know who speaks truly?
150	
150	I cannot myself tell, he said.
150	
150	Well, but what ought to be the criterion?  Is any better than
150	experience and wisdom and reason?
150	
150	There cannot be a better, he said.
150	
150	Then, I said, reflect.  Of the three individuals, which has the
150	greatest experience of all the pleasures which we enumerated?  Has the
150	lover of gain, in learning the nature of essential truth, greater
150	experience of the pleasure of knowledge than the philosopher has of the
150	pleasure of gain?
150	
150	The philosopher, he replied, has greatly the advantage; for he has of
150	necessity always known the taste of the other pleasures from his
150	childhood upwards:  but the lover of gain in all his experience has not
150	of necessity tasted--or, I should rather say, even had he desired,
150	could hardly have tasted--the sweetness of learning and knowing truth.
150	
150	Then the lover of wisdom has a great advantage over the lover of gain,
150	for he has a double experience?
150	
150	Yes, very great.
150	
150	Again, has he greater experience of the pleasures of honour, or the
150	lover of honour of the pleasures of wisdom?
150	
150	Nay, he said, all three are honoured in proportion as they attain their
150	object; for the rich man and the brave man and the wise man alike have
150	their crowd of admirers, and as they all receive honour they all have
150	experience of the pleasures of honour; but the delight which is to be
150	found in the knowledge of true being is known to the philosopher only.
150	
150	His experience, then, will enable him to judge better than any one?
150	
150	Far better.
150	
150	And he is the only one who has wisdom as well as experience?
150	
150	Certainly.
150	
150	Further, the very faculty which is the instrument of judgment is not
150	possessed by the covetous or ambitious man, but only by the philosopher?
150	
150	What faculty?
150	
150	Reason, with whom, as we were saying, the decision ought to rest.
150	
150	Yes.
150	
150	And reasoning is peculiarly his instrument?
150	
150	Certainly.
150	
150	If wealth and gain were the criterion, then the praise or blame of the
150	lover of gain would surely be the most trustworthy?
150	
150	Assuredly.
150	
150	Or if honour or victory or courage, in that case the judgement of the
150	ambitious or pugnacious would be the truest?
150	
150	Clearly.
150	
150	But since experience and wisdom and reason are the judges--
150	
150	The only inference possible, he replied, is that pleasures which are
150	approved by the lover of wisdom and reason are the truest.
150	
150	And so we arrive at the result, that the pleasure of the intelligent
150	part of the soul is the pleasantest of the three, and that he of us in
150	whom this is the ruling principle has the pleasantest life.
150	
150	Unquestionably, he said, the wise man speaks with authority when he
150	approves of his own life.
150	
150	And what does the judge affirm to be the life which is next, and the
150	pleasure which is next?
150	
150	Clearly that of the soldier and lover of honour; who is nearer to
150	himself than the money-maker.
150	
150	Last comes the lover of gain?
150	
150	Very true, he said.
150	
150	Twice in succession, then, has the just man overthrown the unjust in
150	this conflict; and now comes the third trial, which is dedicated to
150	Olympian Zeus the saviour:  a sage whispers in my ear that no pleasure
150	except that of the wise is quite true and pure--all others are a shadow
150	only; and surely this will prove the greatest and most decisive of
150	falls?
150	
150	Yes, the greatest; but will you explain yourself?
150	
150	I will work out the subject and you shall answer my questions.
150	
150	Proceed.
150	
150	Say, then, is not pleasure opposed to pain?
150	
150	True.
150	
150	And there is a neutral state which is neither pleasure nor pain?
150	
150	There is.
150	
150	A state which is intermediate, and a sort of repose of the soul about
150	either--that is what you mean?
150	
150	Yes.
150	
150	You remember what people say when they are sick?
150	
150	What do they say?
150	
150	That after all nothing is pleasanter than health.  But then they never
150	knew this to be the greatest of pleasures until they were ill.
150	
150	Yes, I know, he said.
150	
150	And when persons are suffering from acute pain, you must.  have heard
150	them say that there is nothing pleasanter than to get rid of their pain?
150	
150	I have.
150	
150	And there are many other cases of suffering in which the mere rest and
150	cessation of pain, and not any positive enjoyment, is extolled by them
150	as the greatest pleasure?
150	
150	Yes, he said; at the time they are pleased and well content to be at
150	rest.
150	
150	Again, when pleasure ceases, that sort of rest or cessation will be
150	painful?
150	
150	Doubtless, he said.
150	
150	Then the intermediate state of rest will be pleasure and will also be
150	pain?
150	
150	So it would seem.
150	
150	But can that which is neither become both?
150	
150	I should say not.
150	
150	And both pleasure and pain are motions of the soul, are they not?
150	
150	Yes.
150	
150	But that which is neither was just now shown to be rest and not motion,
150	and in a mean between them?
150	
150	Yes.
150	
150	How, then, can we be right in supposing that the absence of pain is
150	pleasure, or that the absence of pleasure is pain?
150	
150	Impossible.
150	
150	This then is an appearance only and not a reality; that is to say, the
150	rest is pleasure at the moment and in comparison of what is painful,
150	and painful in comparison of what is pleasant; but all these
150	representations, when tried by the test of true pleasure, are not real
150	but a sort of imposition?
150	
150	That is the inference.
150	
150	Look at the other class of pleasures which have no antecedent pains and
150	you will no longer suppose, as you perhaps may at present, that
150	pleasure is only the cessation of pain, or pain of pleasure.
150	
150	What are they, he said, and where shall I find them?
150	
150	There are many of them:  take as an example the pleasures, of smell,
150	which are very great and have no antecedent pains; they come in a
150	moment, and when they depart leave no pain behind them.
150	
150	Most true, he said.
150	
150	Let us not, then, be induced to believe that pure pleasure is the
150	cessation of pain, or pain of pleasure.
150	
150	No.
150	
150	Still, the more numerous and violent pleasures which reach the soul
150	through the body are generally of this sort--they are reliefs of pain.
150	
150	That is true.
150	
150	And the anticipations of future pleasures and pains are of a like
150	nature?
150	
150	Yes.
150	
150	Shall I give you an illustration of them?
150	
150	Let me hear.
150	
150	You would allow, I said, that there is in nature an upper and lower and
150	middle region?
150	
150	I should.
150	
150	And if a person were to go from the lower to the middle region, would
150	he not imagine that he is going up; and he who is standing in the
150	middle and sees whence he has come, would imagine that he is already in
150	the upper region, if he has never seen the true upper world?
150	
150	To be sure, he said; how can he think otherwise?
150	
150	But if he were taken back again he would imagine, and truly imagine,
150	that he was descending?
150	
150	No doubt.
150	
150	All that would arise out of his ignorance of the true upper and middle
150	and lower regions?
150	
150	Yes.
150	
150	Then can you wonder that persons who are inexperienced in the truth, as
150	they have wrong ideas about many other things, should also have wrong
150	ideas about pleasure and pain and the intermediate state; so that when
150	they are only being drawn towards the painful they feel pain and think
150	the pain which they experience to be real, and in like manner, when
150	drawn away from pain to the neutral or intermediate state, they firmly
150	believe that they have reached the goal of satiety and pleasure; they,
150	not knowing pleasure, err in contrasting pain with the absence of pain,
150	which is like contrasting black with grey instead of white--can you
150	wonder, I say, at this?
150	
150	No, indeed; I should be much more disposed to wonder at the opposite.
150	
150	Look at the matter thus:--Hunger, thirst, and the like, are inanitions
150	of the bodily state?
150	
150	Yes.
150	
150	And ignorance and folly are inanitions of the soul?
150	
150	True.
150	
150	And food and wisdom are the corresponding satisfactions of either?
150	
150	Certainly.
150	
150	And is the satisfaction derived from that which has less or from that
150	which has more existence the truer?
150	
150	Clearly, from that which has more.
150	
150	What classes of things have a greater share of pure existence in your
150	judgment--those of which food and drink and condiments and all kinds of
150	sustenance are examples, or the class which contains true opinion and
150	knowledge and mind and all the different kinds of virtue?  Put the
150	question in this way:--Which has a more pure being--that which is
150	concerned with the invariable, the immortal, and the true, and is of
150	such a nature, and is found in such natures; or that which is concerned
150	with and found in the variable and mortal, and is itself variable and
150	mortal?
150	
150	Far purer, he replied, is the being of that which is concerned with the
150	invariable.
150	
150	And does the essence of the invariable partake of knowledge in the same
150	degree as of essence?
150	
150	Yes, of knowledge in the same degree.
150	
150	And of truth in the same degree?
150	
150	Yes.
150	
150	And, conversely, that which has less of truth will also have less of
150	essence?
150	
150	Necessarily.
150	
150	Then, in general, those kinds of things which are in the service of the
150	body have less of truth and essence than those which are in the service
150	of the soul?
150	
150	Far less.
150	
150	And has not the body itself less of truth and essence than the soul?
150	
150	Yes.
150	
150	What is filled with more real existence, and actually has a more real
150	existence, is more really filled than that which is filled with less
150	real existence and is less real?
150	
150	Of course.
150	
150	And if there be a pleasure in being filled with that which is according
150	to nature, that which is more really filled with more real being will
150	more really and truly enjoy true pleasure; whereas that which
150	participates in less real being will be less truly and surely
150	satisfied, and will participate in an illusory and less real pleasure?
150	
150	Unquestionably.
150	
150	Those then who know not wisdom and virtue, and are always busy with
150	gluttony and sensuality, go down and up again as far as the mean; and
150	in this region they move at random throughout life, but they never pass
150	into the true upper world; thither they neither look, nor do they ever
150	find their way, neither are they truly filled with true being, nor do
150	they taste of pure and abiding pleasure.  Like cattle, with their eyes
150	always looking down and their heads stooping to the earth, that is, to
150	the dining-table, they fatten and feed and breed, and, in their
150	excessive love of these delights, they kick and butt at one another
150	with horns and hoofs which are made of iron; and they kill one another
150	by reason of their insatiable lust.  For they fill themselves with that
150	which is not substantial, and the part of themselves which they fill is
150	also unsubstantial and incontinent.
150	
150	Verily, Socrates, said Glaucon, you describe the life of the many like
150	an oracle.
150	
150	Their pleasures are mixed with pains--how can they be otherwise?  For
150	they are mere shadows and pictures of the true, and are coloured by
150	contrast, which exaggerates both light and shade, and so they implant
150	in the minds of fools insane desires of themselves; and they are fought
150	about as Stesichorus says that the Greeks fought about the shadow of
150	Helen at Troy in ignorance of the truth.
150	
150	Something of that sort must inevitably happen.
150	
150	And must not the like happen with the spirited or passionate element of
150	the soul?  Will not the passionate man who carries his passion into
150	action, be in the like case, whether he is envious and ambitious, or
150	violent and contentious, or angry and discontented, if he be seeking to
150	attain honour and victory and the satisfaction of his anger without
150	reason or sense?
150	
150	Yes, he said, the same will happen with the spirited element also.
150	
150	Then may we not confidently assert that the lovers of money and honour,
150	when they seek their pleasures under the guidance and in the company of
150	reason and knowledge, and pursue after and win the pleasures which
150	wisdom shows them, will also have the truest pleasures in the highest
150	degree which is attainable to them, inasmuch as they follow truth; and
150	they will have the pleasures which are natural to them, if that which
150	is best for each one is also most natural to him?
150	
150	Yes, certainly; the best is the most natural.
150	
150	And when the whole soul follows the philosophical principle, and there
150	is no division, the several parts are just, and do each of them their
150	own business, and enjoy severally the best and truest pleasures of
150	which they are capable?
150	
150	Exactly.
150	
150	But when either of the two other principles prevails, it fails in
150	attaining its own pleasure, and compels the rest to pursue after a
150	pleasure which is a shadow only and which is not their own?
150	
150	True.
150	
150	And the greater the interval which separates them from philosophy and
150	reason, the more strange and illusive will be the pleasure?
150	
150	Yes.
150	
150	And is not that farthest from reason which is at the greatest distance
150	from law and order?
150	
150	Clearly.
150	
150	And the lustful and tyrannical desires are, as we saw, at the greatest
150	distance?  Yes.
150	
150	And the royal and orderly desires are nearest?
150	
150	Yes.
150	
150	Then the tyrant will live at the greatest distance from true or natural
150	pleasure, and the king at the least?
150	
150	Certainly.
150	
150	But if so, the tyrant will live most unpleasantly, and the king most
150	pleasantly?
150	
150	Inevitably.
150	
150	Would you know the measure of the interval which separates them?
150	
150	Will you tell me?
150	
150	There appear to be three pleasures, one genuine and two spurious: now
150	the transgression of the tyrant reaches a point beyond the spurious; he
150	has run away from the region of law and reason, and taken up his abode
150	with certain slave pleasures which are his satellites, and the measure
150	of his inferiority can only be expressed in a figure.
150	
150	How do you mean?
150	
150	I assume, I said, that the tyrant is in the third place from the
150	oligarch; the democrat was in the middle?
150	
150	Yes.
150	
150	And if there is truth in what has preceded, he will be wedded to an
150	image of pleasure which is thrice removed as to truth from the pleasure
150	of the oligarch?
150	
150	He will.
150	
150	And the oligarch is third from the royal; since we count as one royal
150	and aristocratical?
150	
150	Yes, he is third.
150	
150	Then the tyrant is removed from true pleasure by the space of a number
150	which is three times three?
150	
150	Manifestly.
150	
150	The shadow then of tyrannical pleasure determined by the number of
150	length will be a plane figure.
150	
150	Certainly.
150	
150	And if you raise the power and make the plane a solid, there is no
150	difficulty in seeing how vast is the interval by which the tyrant is
150	parted from the king.
150	
150	Yes; the arithmetician will easily do the sum.
150	
150	Or if some person begins at the other end and measures the interval by
150	which the king is parted from the tyrant in truth of pleasure, he will
150	find him, when the multiplication is complete, living 729 times more
150	pleasantly, and the tyrant more painfully by this same interval.
150	
150	What a wonderful calculation!  And how enormous is the distance which
150	separates the just from the unjust in regard to pleasure and pain!
150	
150	Yet a true calculation, I said, and a number which nearly concerns
150	human life, if human beings are concerned with days and nights and
150	months and years.
150	
150	Yes, he said, human life is certainly concerned with them.
150	
150	Then if the good and just man be thus superior in pleasure to the evil
150	and unjust, his superiority will be infinitely greater in propriety of
150	life and in beauty and virtue?
150	
150	Immeasurably greater.
150	
150	Well, I said, and now having arrived at this stage of the argument, we
150	may revert to the words which brought us hither:  Was not some one
150	saying that injustice was a gain to the perfectly unjust who was
150	reputed to be just?
150	
150	Yes, that was said.
150	
150	Now then, having determined the power and quality of justice and
150	injustice, let us have a little conversation with him.
150	
150	What shall we say to him?
150	
150	Let us make an image of the soul, that he may have his own words
150	presented before his eyes.
150	
150	Of what sort?
150	
150	An ideal image of the soul, like the composite creations of ancient
150	mythology, such as the Chimera or Scylla or Cerberus, and there are
150	many others in which two or more different natures are said to grow
150	into one.
150	
150	There are said of have been such unions.
150	
150	Then do you now model the form of a multitudinous, many-headed monster,
150	having a ring of heads of all manner of beasts, tame and wild, which he
150	is able to generate and metamorphose at will.
150	
150	You suppose marvellous powers in the artist; but, as language is more
150	pliable than wax or any similar substance, let there be such a model as
150	you propose.
150	
150	Suppose now that you make a second form as of a lion, and a third of a
150	man, the second smaller than the first, and the third smaller than the
150	second.
150	
150	That, he said, is an easier task; and I have made them as you say.
150	
150	And now join them, and let the three grow into one.
150	
150	That has been accomplished.
150	
150	Next fashion the outside of them into a single image, as of a man, so
150	that he who is not able to look within, and sees only the outer hull,
150	may believe the beast to be a single human creature.  I have done so,
150	he said.
150	
150	And now, to him who maintains that it is profitable for the human
150	creature to be unjust, and unprofitable to be just, let us reply that,
150	if he be right, it is profitable for this creature to feast the
150	multitudinous monster and strengthen the lion and the lion-like
150	qualities, but to starve and weaken the man, who is consequently liable
150	to be dragged about at the mercy of either of the other two; and he is
150	not to attempt to familiarize or harmonize them with one another--he
150	ought rather to suffer them to fight and bite and devour one another.
150	
150	Certainly, he said; that is what the approver of injustice says.
150	
150	To him the supporter of justice makes answer that he should ever so
150	speak and act as to give the man within him in some way or other the
150	most complete mastery over the entire human creature.
150	
150	He should watch over the many-headed monster like a good husbandman,
150	fostering and cultivating the gentle qualities, and preventing the wild
150	ones from growing; he should be making the lion-heart his ally, and in
150	common care of them all should be uniting the several parts with one
150	another and with himself.
150	
150	Yes, he said, that is quite what the maintainer of justice say.
150	
150	And so from every point of view, whether of pleasure, honour, or
150	advantage, the approver of justice is right and speaks the truth, and
150	the disapprover is wrong and false and ignorant.
150	
150	Yes, from every point of view.
150	
150	Come, now, and let us gently reason with the unjust, who is not
150	intentionally in error.  'Sweet Sir,' we will say to him, what think
150	you of things esteemed noble and ignoble?  Is not the noble that which
150	subjects the beast to the man, or rather to the god in man; and the
150	ignoble that which subjects the man to the beast?' He can hardly avoid
150	saying yes--can he now?
150	
150	Not if he has any regard for my opinion.
150	
150	But, if he agree so far, we may ask him to answer another question:
150	'Then how would a man profit if he received gold and silver on the
150	condition that he was to enslave the noblest part of him to the worst?
150	Who can imagine that a man who sold his son or daughter into slavery
150	for money, especially if he sold them into the hands of fierce and evil
150	men, would be the gainer, however large might be the sum which he
150	received?  And will any one say that he is not a miserable caitiff who
150	remorselessly sells his own divine being to that which is most godless
150	and detestable?  Eriphyle took the necklace as the price of her
150	husband's life, but he is taking a bribe in order to compass a worse
150	ruin.'
150	
150	Yes, said Glaucon, far worse--I will answer for him.
150	
150	Has not the intemperate been censured of old, because in him the huge
150	multiform monster is allowed to be too much at large?
150	
150	Clearly.
150	
150	And men are blamed for pride and bad temper when the lion and serpent
150	element in them disproportionately grows and gains strength?
150	
150	Yes.
150	
150	And luxury and softness are blamed, because they relax and weaken this
150	same creature, and make a coward of him?
150	
150	Very true.
150	
150	And is not a man reproached for flattery and meanness who subordinates
150	the spirited animal to the unruly monster, and, for the sake of money,
150	of which he can never have enough, habituates him in the days of his
150	youth to be trampled in the mire, and from being a lion to become a
150	monkey?
150	
150	True, he said.
150	
150	And why are mean employments and manual arts a reproach Only because
150	they imply a natural weakness of the higher principle; the individual
150	is unable to control the creatures within him, but has to court them,
150	and his great study is how to flatter them.
150	
150	Such appears to be the reason.
150	
150	And therefore, being desirous of placing him under a rule like that of
150	the best, we say that he ought to be the servant of the best, in whom
150	the Divine rules; not, as Thrasymachus supposed, to the injury of the
150	servant, but because every one had better be ruled by divine wisdom
150	dwelling within him; or, if this be impossible, then by an external
150	authority, in order that we may be all, as far as possible, under the
150	same government, friends and equals.
150	
150	True, he said.
150	
150	And this is clearly seen to be the intention of the law, which is the
150	ally of the whole city; and is seen also in the authority which we
150	exercise over children, and the refusal to let them be free until we
150	have established in them a principle analogous to the constitution of a
150	state, and by cultivation of this higher element have set up in their
150	hearts a guardian and ruler like our own, and when this is done they
150	may go their ways.
150	
150	Yes, he said, the purpose of the law is manifest.
150	
150	From what point of view, then, and on what ground can we say that a man
150	is profited by injustice or intemperance or other baseness, which will
150	make him a worse man, even though he acquire money or power by his
150	wickedness?
150	
150	From no point of view at all.
150	
150	What shall he profit, if his injustice be undetected and unpunished?
150	He who is undetected only gets worse, whereas he who is detected and
150	punished has the brutal part of his nature silenced and humanized; the
150	gentler element in him is liberated, and his whole soul is perfected
150	and ennobled by the acquirement of justice and temperance and wisdom,
150	more than the body ever is by receiving gifts of beauty, strength and
150	health, in proportion as the soul is more honourable than the body.
150	
150	Certainly, he said.
150	
150	To this nobler purpose the man of understanding will devote the
150	energies of his life.  And in the first place, he will honour studies
150	which impress these qualities on his soul and disregard others?
150	
150	Clearly, he said.
150	
150	In the next place, he will regulate his bodily habit and training, and
150	so far will he be from yielding to brutal and irrational pleasures,
150	that he will regard even health as quite a secondary matter; his first
150	object will be not that he may be fair or strong or well, unless he is
150	likely thereby to gain temperance, but he will always desire so to
150	attemper the body as to preserve the harmony of the soul?
150	
150	Certainly he will, if he has true music in him.
150	
150	And in the acquisition of wealth there is a principle of order and
150	harmony which he will also observe; he will not allow himself to be
150	dazzled by the foolish applause of the world, and heap up riches to his
150	own infinite harm?
150	
150	Certainly not, he said.
150	
150	He will look at the city which is within him, and take heed that no
150	disorder occur in it, such as might arise either from superfluity or
150	from want; and upon this principle he will regulate his property and
150	gain or spend according to his means.
150	
150	Very true.
150	
150	And, for the same reason, he will gladly accept and enjoy such honours
150	as he deems likely to make him a better man; but those, whether private
150	or public, which are likely to disorder his life, he will avoid?
150	
150	Then, if that is his motive, he will not be a statesman.
150	
150	By the dog of Egypt, he will! in the city which is his own he certainly
150	will, though in the land of his birth perhaps not, unless he have a
150	divine call.
150	
150	I understand; you mean that he will be a ruler in the city of which we
150	are the founders, and which exists in idea only; for I do not believe
150	that there is such an one anywhere on earth?
150	
150	In heaven, I replied, there is laid up a pattern of it, methinks, which
150	he who desires may behold, and beholding, may set his own house in
150	order.  But whether such an one exists, or ever will exist in fact, is
150	no matter; for he will live after the manner of that city, having
150	nothing to do with any other.
150	
150	I think so, he said.
150	
150	
150	
150	
150	BOOK X
150	
150	
150	SOCRATES - GLAUCON
150	
150	OF THE many excellences which I perceive in the order of our State,
150	there is none which upon reflection pleases me better than the rule
150	about poetry.
150	
150	To what do you refer?
150	
150	To the rejection of imitative poetry, which certainly ought not to be
150	received; as I see far more clearly now that the parts of the soul have
150	been distinguished.
150	
150	What do you mean?
150	
150	Speaking in confidence, for I should not like to have my words repeated
150	to the tragedians and the rest of the imitative tribe--but I do not
150	mind saying to you, that all poetical imitations are ruinous to the
150	understanding of the hearers, and that the knowledge of their true
150	nature is the only antidote to them.
150	
150	Explain the purport of your remark.
150	
150	Well, I will tell you, although I have always from my earliest youth
150	had an awe and love of Homer, which even now makes the words falter on
150	my lips, for he is the great captain and teacher of the whole of that
150	charming tragic company; but a man is not to be reverenced more than
150	the truth, and therefore I will speak out.
150	
150	Very good, he said.
150	
150	Listen to me then, or rather, answer me.
150	
150	Put your question.
150	
150	Can you tell me what imitation is? for I really do not know.
150	
150	A likely thing, then, that I should know.
150	
150	Why not? for the duller eye may often see a thing sooner than the
150	keener.
150	
150	Very true, he said; but in your presence, even if I had any faint
150	notion, I could not muster courage to utter it.  Will you enquire
150	yourself?
150	
